time	V(n006)
3.166425699961424e+000	-3.660661e+000
3.166469095295004e+000	-3.767496e+000
3.166508323798666e+000	-3.810612e+000
3.166561900718117e+000	-3.787698e+000
3.166634615417499e+000	-3.618927e+000
3.166733696285919e+000	-3.140160e+000
3.166894630828509e+000	-1.948718e+000
3.167037494246679e+000	-6.172584e-001
3.167140495519563e+000	4.354302e-001
3.167235557142115e+000	1.384616e+000
3.167331169641252e+000	2.240891e+000
3.167426426012149e+000	2.943164e+000
3.167513033842857e+000	3.435871e+000
3.167549708949971e+000	3.587831e+000
3.167597355935080e+000	3.719872e+000
3.167620631279311e+000	3.759903e+000
3.167643906623540e+000	3.781383e+000
3.167667181967770e+000	3.784311e+000
3.167690457312001e+000	3.768689e+000
3.167713732656231e+000	3.734515e+000
3.167737008000461e+000	3.681791e+000
3.167760283344691e+000	3.610516e+000
3.167881740909082e+000	3.009936e+000
3.168069280736132e+000	1.654240e+000
3.168099519446855e+000	1.381465e+000
3.168159996868300e+000	7.706702e-001
3.168202706086267e+000	3.293516e-001
3.168233064395500e+000	1.081038e-002
3.168250326240503e+000	-1.709503e-001
3.168266925347089e+000	-3.455197e-001
3.168281407478478e+000	-4.973036e-001
3.168325114462394e+000	-9.496030e-001
3.168366847802693e+000	-1.367758e+000
3.168400254570293e+000	-1.688281e+000
3.168446466672952e+000	-2.103553e+000
3.168515835104472e+000	-2.643805e+000
3.168629509380522e+000	-3.367086e+000
3.168671192455617e+000	-3.566612e+000
3.168708053423497e+000	-3.687648e+000
3.168744485535345e+000	-3.767577e+000
3.168782041150552e+000	-3.804872e+000
3.168836237790598e+000	-3.774886e+000
3.168919958375777e+000	-3.550025e+000
3.169046998092501e+000	-2.846608e+000
3.169247426079806e+000	-1.208578e+000
3.169374832529846e+000	3.590598e-002
3.169497673227002e+000	1.276004e+000
3.169587367055130e+000	2.093661e+000
3.169697393110831e+000	2.972372e+000
3.169697437123937e+000	2.972667e+000
3.169728715855291e+000	3.163223e+000
3.169759994586644e+000	3.327728e+000
3.169791273317998e+000	3.466183e+000
3.169822552049352e+000	3.578588e+000
3.169853830780705e+000	3.664942e+000
3.169885109512059e+000	3.725247e+000
3.169916388243413e+000	3.759501e+000
3.169969322513597e+000	3.736153e+000
3.170055082258534e+000	3.511019e+000
3.170191379809995e+000	2.759550e+000
3.170395199634668e+000	1.145800e+000
3.170420612512085e+000	9.030437e-001
3.170471438266917e+000	3.731824e-001
3.170498992714831e+000	8.397073e-002
3.170518158997106e+000	-1.179102e-001
3.170534573464725e+000	-2.906002e-001
3.170548493890512e+000	-4.365964e-001
3.170562176989428e+000	-5.794641e-001
3.170608325369591e+000	-1.053688e+000
3.170654758380469e+000	-1.513263e+000
3.170683804921584e+000	-1.788309e+000
3.170718470104007e+000	-2.100722e+000
3.170760673984995e+000	-2.452856e+000
3.170814724910857e+000	-2.849607e+000
3.170886969437044e+000	-3.289775e+000
3.170941609637989e+000	-3.549422e+000
3.170977908959111e+000	-3.674294e+000
3.171012110768697e+000	-3.752046e+000
3.171052871266324e+000	-3.796254e+000
3.171105880289990e+000	-3.779028e+000
3.171171239325711e+000	-3.640513e+000
3.171262580868375e+000	-3.236151e+000
3.171399979348721e+000	-2.279489e+000
3.171563028137372e+000	-8.103577e-001
3.171667088185064e+000	2.389701e-001
3.171764313363823e+000	1.217240e+000
3.171861626321002e+000	2.101127e+000
3.171969284358893e+000	2.961788e+000
3.171969489182945e+000	2.963121e+000
3.172000884115411e+000	3.154192e+000
3.172032279047877e+000	3.319198e+000
3.172063673980343e+000	3.458138e+000
3.172095068912809e+000	3.571014e+000
3.172126463845275e+000	3.657824e+000
3.172157858777741e+000	3.718570e+000
3.172189253710207e+000	3.753250e+000
3.172242274509950e+000	3.729563e+000
3.172328171745622e+000	3.503819e+000
3.172464672519931e+000	2.751231e+000
3.172668728409205e+000	1.090167e+000
3.172776570724341e+000	3.356722e-002
3.172833040337424e+000	-5.559592e-001
3.172864005927274e+000	-8.763208e-001
3.172893386117217e+000	-1.171590e+000
3.172952146497104e+000	-1.735370e+000
3.173010181079579e+000	-2.244211e+000
3.173094369856852e+000	-2.874920e+000
3.173175712008740e+000	-3.367526e+000
3.173217204350106e+000	-3.556718e+000
3.173254200632652e+000	-3.676642e+000
3.173291170559268e+000	-3.756623e+000
3.173327953113339e+000	-3.792422e+000
3.173381668254653e+000	-3.770316e+000
3.173444377889126e+000	-3.637315e+000
3.173530048072092e+000	-3.267116e+000
3.173657072251565e+000	-2.392110e+000
3.173852937992563e+000	-6.290957e-001
3.173969915814773e+000	5.398645e-001
3.174081860886582e+000	1.623552e+000
3.174203283157083e+000	2.620211e+000
3.174314903334147e+000	3.336238e+000
3.174355676454915e+000	3.524131e+000
3.174393162994353e+000	3.642182e+000
3.174427382216914e+000	3.715128e+000
3.174460835642200e+000	3.753636e+000
3.174494003161342e+000	3.759925e+000
3.174527610424851e+000	3.733530e+000
3.174563672830664e+000	3.668757e+000
3.174603372026723e+000	3.554690e+000
3.174648996441779e+000	3.369667e+000
3.174704077404339e+000	3.073278e+000
3.174774860541286e+000	2.586715e+000
3.174871562782266e+000	1.772479e+000
3.174998214156882e+000	5.697048e-001
3.174999446695492e+000	5.572148e-001
3.175001911772710e+000	5.314450e-001
3.175003346432314e+000	5.164399e-001
3.175005358842900e+000	4.953830e-001
3.175006406424006e+000	4.844174e-001
3.175007485168385e+000	4.731233e-001
3.175008604009939e+000	4.614066e-001
3.175009917656757e+000	4.476459e-001
3.175011865389011e+000	4.272352e-001
3.175015665849069e+000	3.873891e-001
3.175019957451337e+000	3.423614e-001
3.175028083192565e+000	2.570370e-001
3.175036355498043e+000	1.701125e-001
3.175053652351282e+000	-1.172082e-002
3.175067012833087e+000	-1.520276e-001
3.175085354099424e+000	-3.440762e-001
3.175108809254528e+000	-5.877612e-001
3.175146132200628e+000	-9.677259e-001
3.175206720685997e+000	-1.548785e+000
3.175318561944982e+000	-2.510048e+000
3.175396881409341e+000	-3.074452e+000
3.175452026308456e+000	-3.385899e+000
3.175492606755079e+000	-3.560585e+000
3.175530207205266e+000	-3.679353e+000
3.175565266154267e+000	-3.753118e+000
3.175601189009186e+000	-3.786294e+000
3.175655990178117e+000	-3.751708e+000
3.175744712423581e+000	-3.498161e+000
3.175885369871579e+000	-2.683597e+000
3.176094178758298e+000	-9.290329e-001
3.176220554508770e+000	3.131115e-001
3.176341681800054e+000	1.512776e+000
3.176431253010088e+000	2.291343e+000
3.176546003492890e+000	3.141321e+000
3.176546027397126e+000	3.141459e+000
3.176580801237958e+000	3.326641e+000
3.176615575078791e+000	3.477401e+000
3.176650348919624e+000	3.593739e+000
3.176685122760457e+000	3.675656e+000
3.176719896601290e+000	3.723151e+000
3.176754670442123e+000	3.736223e+000
3.176789444282955e+000	3.714875e+000
3.176876390269018e+000	3.481699e+000
3.177014438395620e+000	2.712599e+000
3.177220280525683e+000	1.029201e+000
3.177326553758947e+000	-1.177237e-002
3.177396100453183e+000	-7.336287e-001
3.177430112535736e+000	-1.080867e+000
3.177461395652872e+000	-1.388824e+000
3.177516146540895e+000	-1.900638e+000
3.177568207290876e+000	-2.344277e+000
3.177644947450021e+000	-2.901342e+000
3.177727841159169e+000	-3.387668e+000
3.177767640150225e+000	-3.562573e+000
3.177805707510417e+000	-3.678085e+000
3.177847374030210e+000	-3.757900e+000
3.177885526764201e+000	-3.781756e+000
3.177946070141185e+000	-3.727521e+000
3.178015794591035e+000	-3.536234e+000
3.178110019432349e+000	-3.057550e+000
3.178250253207291e+000	-2.018297e+000
3.178383711913116e+000	-7.904646e-001
3.178480217586971e+000	1.864921e-001
3.178570166991698e+000	1.091089e+000
3.178669290018016e+000	2.001927e+000
3.178772180673829e+000	2.845344e+000
3.178772236170278e+000	2.845732e+000
3.178772563955616e+000	2.847966e+000
3.178772891740953e+000	2.850199e+000
3.178773219526290e+000	2.852429e+000
3.178773547311627e+000	2.854657e+000
3.178773875096964e+000	2.856883e+000
3.178774202882301e+000	2.859106e+000
3.178774530667639e+000	2.861328e+000
3.178807238392469e+000	3.068343e+000
3.178839946117300e+000	3.247725e+000
3.178872653842131e+000	3.399474e+000
3.178905361566961e+000	3.523591e+000
3.178938069291792e+000	3.620074e+000
3.178970777016623e+000	3.688925e+000
3.179003484741453e+000	3.730144e+000
3.179054030734221e+000	3.719067e+000
3.179135988972068e+000	3.525156e+000
3.179266634846100e+000	2.848156e+000
3.179463756631734e+000	1.352963e+000
3.179493490670869e+000	1.076742e+000
3.179552958749137e+000	4.679244e-001
3.179584357371093e+000	1.423937e-001
3.179609639071456e+000	-1.216608e-001
3.179628164036681e+000	-3.150068e-001
3.179645038290387e+000	-4.905155e-001
3.179685929737092e+000	-9.107219e-001
3.179733089148501e+000	-1.380880e+000
3.179774020331442e+000	-1.771199e+000
3.179812195710052e+000	-2.114840e+000
3.179849347146015e+000	-2.425212e+000
3.179877389815201e+000	-2.641090e+000
3.179917434991969e+000	-2.917125e+000
3.179979707954750e+000	-3.280819e+000
3.180031370637456e+000	-3.521356e+000
3.180067390341070e+000	-3.644870e+000
3.180102479461141e+000	-3.725068e+000
3.180143579347329e+000	-3.770282e+000
3.180196462508145e+000	-3.746403e+000
3.180282141034980e+000	-3.518911e+000
3.180418318499705e+000	-2.763814e+000
3.180621998671986e+000	-1.095964e+000
3.180750352669219e+000	1.532090e-001
3.180873650256078e+000	1.382388e+000
3.180957868294244e+000	2.132239e+000
3.181072405516874e+000	3.017548e+000
3.181072418448460e+000	3.017631e+000
3.181072539143261e+000	3.018379e+000
3.181073203651856e+000	3.022494e+000
3.181075422919088e+000	3.036173e+000
3.181077642186319e+000	3.049710e+000
3.181079861453550e+000	3.063105e+000
3.181082080720782e+000	3.076359e+000
3.181084299988013e+000	3.089471e+000
3.181086519255245e+000	3.102441e+000
3.181088738522476e+000	3.115270e+000
3.181121958617195e+000	3.288326e+000
3.181166252076821e+000	3.478572e+000
3.181201910306978e+000	3.598636e+000
3.181238431923855e+000	3.682017e+000
3.181279790030599e+000	3.728047e+000
3.181332577415565e+000	3.705985e+000
3.181418103728437e+000	3.485059e+000
3.181554056054999e+000	2.744737e+000
3.181757474089633e+000	1.105249e+000
3.181865702136034e+000	5.345298e-002
3.181921917442616e+000	-5.294798e-001
3.181953264083142e+000	-8.518847e-001
3.181983047484669e+000	-1.149959e+000
3.182037511588954e+000	-1.672572e+000
3.182089669350620e+000	-2.136097e+000
3.182162478424929e+000	-2.692311e+000
3.182265130354176e+000	-3.331062e+000
3.182307002973223e+000	-3.527732e+000
3.182343729580061e+000	-3.648030e+000
3.182379627847859e+000	-3.726947e+000
3.182417950733089e+000	-3.765779e+000
3.182471772201511e+000	-3.745357e+000
3.182536242075925e+000	-3.608046e+000
3.182626088696078e+000	-3.213385e+000
3.182760889296958e+000	-2.285997e+000
3.182922692412388e+000	-8.444465e-001
3.183030254989323e+000	2.294111e-001
3.183131834517518e+000	1.243223e+000
3.183223599071709e+000	2.069814e+000
3.183332581853667e+000	2.933868e+000
3.183333560675155e+000	2.940197e+000
3.183364848854976e+000	3.127159e+000
3.183396137034798e+000	3.289032e+000
3.183427425214620e+000	3.425815e+000
3.183458713394442e+000	3.537508e+000
3.183490001574264e+000	3.624112e+000
3.183521289754086e+000	3.685626e+000
3.183552577933908e+000	3.722050e+000
3.183605403284805e+000	3.699927e+000
3.183690989938426e+000	3.478992e+000
3.183827031526706e+000	2.738893e+000
3.184030553541996e+000	1.100750e+000
3.184138228453274e+000	5.592011e-002
3.184194543129618e+000	-5.271315e-001
3.184226001667631e+000	-8.501632e-001
3.184255896921438e+000	-1.148820e+000
3.184310906019578e+000	-1.675413e+000
3.184363906462666e+000	-2.144421e+000
3.184438572388307e+000	-2.708835e+000
3.184545163152346e+000	-3.359952e+000
3.184585179444432e+000	-3.541703e+000
3.184623116182781e+000	-3.657631e+000
3.184664183043723e+000	-3.737671e+000
3.184701473329684e+000	-3.763065e+000
3.184761237035951e+000	-3.713631e+000
3.184832295069810e+000	-3.521499e+000
3.184932438651069e+000	-3.004919e+000
3.185091445329593e+000	-1.800733e+000
3.185229431629246e+000	-5.125130e-001
3.185330135290904e+000	5.053081e-001
3.185424944186323e+000	1.435876e+000
3.185515825382565e+000	2.231402e+000
3.185615355867152e+000	2.948245e+000
3.185695178242467e+000	3.392255e+000
3.185731772238512e+000	3.538239e+000
3.185771835058297e+000	3.645232e+000
3.185812967546762e+000	3.710094e+000
3.185852143162468e+000	3.726634e+000
3.185895216630663e+000	3.692782e+000
3.185942383656169e+000	3.595249e+000
3.185996135351814e+000	3.408019e+000
3.186061086122000e+000	3.079892e+000
3.186142632185026e+000	2.527131e+000
3.186253290100551e+000	1.602035e+000
3.186341753020439e+000	7.604020e-001
3.186401661019623e+000	1.514786e-001
3.186461735248293e+000	-4.701990e-001
3.186483622955415e+000	-6.956149e-001
3.186505200020863e+000	-9.154299e-001
3.186519514225302e+000	-1.059686e+000
3.186534084957255e+000	-1.204879e+000
3.186536687377277e+000	-1.230585e+000
3.186537980101919e+000	-1.243328e+000
3.186538788930845e+000	-1.251291e+000
3.186539442991175e+000	-1.257725e+000
3.186540097051506e+000	-1.264154e+000
3.186540751111836e+000	-1.270579e+000
3.186541405172167e+000	-1.276999e+000
3.186542059232497e+000	-1.283415e+000
3.186542713292828e+000	-1.289827e+000
3.186543367353159e+000	-1.296234e+000
3.186573970355760e+000	-1.587709e+000
3.186604573358361e+000	-1.864155e+000
3.186635176360963e+000	-2.125572e+000
3.186665779363564e+000	-2.371961e+000
3.186696382366165e+000	-2.603321e+000
3.186726985368767e+000	-2.819653e+000
3.186757588371368e+000	-3.020955e+000
3.186813543177989e+000	-3.346214e+000
3.186854661912469e+000	-3.524581e+000
3.186891923567113e+000	-3.642783e+000
3.186929948744040e+000	-3.722961e+000
3.186965214250300e+000	-3.755466e+000
3.187020258729555e+000	-3.720175e+000
3.187109366460098e+000	-3.466065e+000
3.187250588258970e+000	-2.651762e+000
3.187460031183302e+000	-9.021235e-001
3.187586644570245e+000	3.328949e-001
3.187708119689750e+000	1.524208e+000
3.187798062696444e+000	2.296149e+000
3.187912821824162e+000	3.132885e+000
3.187912833609995e+000	3.132954e+000
3.187912880753325e+000	3.133219e+000
3.187913146331970e+000	3.134717e+000
3.187913411910615e+000	3.136213e+000
3.187913677489260e+000	3.137709e+000
3.187913943067905e+000	3.139202e+000
3.187914208646550e+000	3.140695e+000
3.187914474225195e+000	3.142187e+000
3.187914739803840e+000	3.143677e+000
3.187947797941541e+000	3.313551e+000
3.187980856079242e+000	3.453011e+000
3.188013914216943e+000	3.562059e+000
3.188046972354644e+000	3.640694e+000
3.188080030492345e+000	3.688915e+000
3.188113088630046e+000	3.706724e+000
3.188146146767747e+000	3.694119e+000
3.188228846071601e+000	3.496274e+000
3.188360598560370e+000	2.810856e+000
3.188559051729650e+000	1.304291e+000
3.188588635926037e+000	1.029955e+000
3.188647804318810e+000	4.265921e-001
3.188676214334556e+000	1.335859e-001
3.188699081468133e+000	-1.038908e-001
3.188699428560625e+000	-1.074977e-001
3.188700122745606e+000	-1.147112e-001
3.188701079348773e+000	-1.246517e-001
3.188702236188973e+000	-1.366718e-001
3.188704638319316e+000	-1.616293e-001
3.188707040449659e+000	-1.865730e-001
3.188709442580001e+000	-2.115029e-001
3.188711844710344e+000	-2.364189e-001
3.188714246840687e+000	-2.613211e-001
3.188716648971029e+000	-2.862094e-001
3.188719051101372e+000	-3.110839e-001
3.188734167196704e+000	-4.669868e-001
3.188764399387369e+000	-7.741854e-001
3.188824863768700e+000	-1.356696e+000
3.188945792531360e+000	-2.408231e+000
3.189027038153930e+000	-3.002998e+000
3.189083903893552e+000	-3.329327e+000
3.189125625476727e+000	-3.512434e+000
3.189162459138736e+000	-3.631659e+000
3.189198782744064e+000	-3.710526e+000
3.189236494317770e+000	-3.747940e+000
3.189290633198671e+000	-3.717782e+000
3.189378305433577e+000	-3.476063e+000
3.189517422168287e+000	-2.689768e+000
3.189724486243164e+000	-9.803632e-001
3.189851798111114e+000	2.561501e-001
3.189973952159613e+000	1.459404e+000
3.190059489772716e+000	2.204201e+000
3.190174493026833e+000	3.064435e+000
3.190175597353091e+000	3.070944e+000
3.190176701679348e+000	3.077422e+000
3.190177806005605e+000	3.083868e+000
3.190178910331862e+000	3.090284e+000
3.190180014658120e+000	3.096668e+000
3.190181118984377e+000	3.103021e+000
3.190182223310635e+000	3.109343e+000
3.190209589183711e+000	3.253220e+000
3.190236955056788e+000	3.377631e+000
3.190264320929865e+000	3.482578e+000
3.190291686802941e+000	3.568060e+000
3.190319052676018e+000	3.634077e+000
3.190346418549095e+000	3.680629e+000
3.190373784422172e+000	3.707716e+000
3.190428503084510e+000	3.675890e+000
3.190517094579251e+000	3.432238e+000
3.190657560450697e+000	2.641090e+000
3.190866153483506e+000	9.758170e-001
3.190887068523259e+000	7.763519e-001
3.190928898602764e+000	3.434401e-001
3.190977778426337e+000	-1.638214e-001
3.190997713493385e+000	-3.704040e-001
3.191017493634183e+000	-5.742185e-001
3.191053318127850e+000	-9.385470e-001
3.191090781683244e+000	-1.309401e+000
3.191139634307919e+000	-1.770326e+000
3.191174951589002e+000	-2.081682e+000
3.191225865476284e+000	-2.487483e+000
3.191307030655310e+000	-3.044198e+000
3.191361883932927e+000	-3.349862e+000
3.191402270030175e+000	-3.521158e+000
3.191439985867683e+000	-3.638320e+000
3.191475812228821e+000	-3.712320e+000
3.191510820793660e+000	-3.743701e+000
3.191565960367406e+000	-3.708111e+000
3.191655218720273e+000	-3.453759e+000
3.191796660841777e+000	-2.639522e+000
3.192006350550332e+000	-8.918957e-001
3.192132510392328e+000	3.354354e-001
3.192252556303260e+000	1.509319e+000
3.192343433554210e+000	2.287607e+000
3.192457569609980e+000	3.118818e+000
3.192457577491970e+000	3.118862e+000
3.192457624783911e+000	3.119129e+000
3.192466795953036e+000	3.169925e+000
3.192475967122161e+000	3.218010e+000
3.192485138291286e+000	3.263385e+000
3.192494309460412e+000	3.306048e+000
3.192503480629537e+000	3.346000e+000
3.192512651798662e+000	3.383242e+000
3.192521822967787e+000	3.417773e+000
3.192580976681865e+000	3.599387e+000
3.192628834438420e+000	3.686946e+000
3.192672471770079e+000	3.699086e+000
3.192743367262402e+000	3.582750e+000
3.192857234176928e+000	3.101779e+000
3.193033072169057e+000	1.888135e+000
3.193158460551853e+000	7.827737e-001
3.193163246769794e+000	7.354783e-001
3.193172819205676e+000	6.375335e-001
3.193191964077440e+000	4.408151e-001
3.193211262472930e+000	2.417258e-001
3.193223182197853e+000	1.184069e-001
3.193243525247469e+000	-9.232533e-002
3.193254712556021e+000	-2.080968e-001
3.193269924001958e+000	-3.651534e-001
3.193285155100555e+000	-5.217766e-001
3.193320750812216e+000	-8.836544e-001
3.193367312580416e+000	-1.342856e+000
3.193400760218090e+000	-1.658055e+000
3.193447976997977e+000	-2.073253e+000
3.193522232687872e+000	-2.644404e+000
3.193616943845163e+000	-3.245697e+000
3.193661860519146e+000	-3.465471e+000
3.193696444463724e+000	-3.586236e+000
3.193739368876240e+000	-3.687562e+000
3.193780138555752e+000	-3.734144e+000
3.193833144174575e+000	-3.710292e+000
3.193919017289846e+000	-3.484083e+000
3.194055482418274e+000	-2.733516e+000
3.194259496925628e+000	-1.076869e+000
3.194388780757351e+000	1.696914e-001
3.194513267293295e+000	1.397227e+000
3.194597381575224e+000	2.136024e+000
3.194712249019535e+000	3.008902e+000
3.194713703385930e+000	3.017705e+000
3.194742603930177e+000	3.179318e+000
3.194771504474424e+000	3.319213e+000
3.194800405018671e+000	3.437388e+000
3.194829305562918e+000	3.533845e+000
3.194858206107166e+000	3.608583e+000
3.194887106651413e+000	3.661602e+000
3.194916007195660e+000	3.692903e+000
3.194968702860396e+000	3.671902e+000
3.195054083385058e+000	3.454742e+000
3.195189819981317e+000	2.724717e+000
3.195392986444051e+000	1.149348e+000
3.195421545874731e+000	8.815491e-001
3.195478664736091e+000	2.963504e-001
3.195534085157131e+000	-2.748012e-001
3.195557693510171e+000	-5.176972e-001
3.195581081241403e+000	-7.560946e-001
3.195627630822144e+000	-1.220349e+000
3.195652153852862e+000	-1.457158e+000
3.195678931514538e+000	-1.707992e+000
3.195709691789531e+000	-1.983877e+000
3.195747928853395e+000	-2.304794e+000
3.195798135704541e+000	-2.681308e+000
3.195869929830615e+000	-3.135844e+000
3.195929094886125e+000	-3.435011e+000
3.195964043652965e+000	-3.565317e+000
3.196005179343362e+000	-3.668011e+000
3.196050291617305e+000	-3.725534e+000
3.196101684957328e+000	-3.709962e+000
3.196184993397885e+000	-3.504263e+000
3.196317653748886e+000	-2.801468e+000
3.196517192039753e+000	-1.218121e+000
3.196643822997468e+000	-7.212833e-003
3.196766215891925e+000	1.206627e+000
3.196857508246201e+000	2.028647e+000
3.196964151839624e+000	2.874407e+000
3.196964155611537e+000	2.874432e+000
3.196964178243015e+000	2.874580e+000
3.197003061065308e+000	3.111433e+000
3.197041943887603e+000	3.307332e+000
3.197080826709897e+000	3.462277e+000
3.197119709532191e+000	3.576268e+000
3.197158592354485e+000	3.649305e+000
3.197197475176779e+000	3.681388e+000
3.197236357999073e+000	3.672517e+000
3.197318628880733e+000	3.479413e+000
3.197449741900484e+000	2.806263e+000
3.197647426875614e+000	1.321780e+000
3.197677130299366e+000	1.048824e+000
3.197736537146870e+000	4.494283e-001
3.197737242304980e+000	4.422410e-001
3.197738652621201e+000	4.277554e-001
3.197740261389825e+000	4.112254e-001
3.197741780022860e+000	3.956156e-001
3.197743150181410e+000	3.815269e-001
3.197744498854557e+000	3.676535e-001
3.197746887376009e+000	3.430731e-001
3.197749365190955e+000	3.175605e-001
3.197752950474261e+000	2.806228e-001
3.197778709665773e+000	1.477432e-002
3.197796119244790e+000	-1.647192e-001
3.197830289318336e+000	-5.133431e-001
3.197898629465427e+000	-1.176342e+000
3.198035309759611e+000	-2.375366e+000
3.198117005706000e+000	-2.976866e+000
3.198174134077898e+000	-3.304456e+000
3.198216028961184e+000	-3.488163e+000
3.198252739792864e+000	-3.607172e+000
3.198288575394682e+000	-3.685343e+000
3.198326988341130e+000	-3.724182e+000
3.198380867430885e+000	-3.695881e+000
3.198468127499072e+000	-3.459424e+000
3.198606638063475e+000	-2.686095e+000
3.198813010162821e+000	-9.985011e-001
3.198940569213860e+000	2.316920e-001
3.199062963143277e+000	1.431830e+000
3.199147592549078e+000	2.167351e+000
3.199262606395164e+000	3.028579e+000
3.199264363366447e+000	3.038984e+000
3.199266120337730e+000	3.049306e+000
3.199267877309012e+000	3.059545e+000
3.199269634280296e+000	3.069702e+000
3.199271391251578e+000	3.079775e+000
3.199273148222861e+000	3.089767e+000
3.199274905194144e+000	3.099675e+000
3.199295786480315e+000	3.209769e+000
3.199323628195210e+000	3.334801e+000
3.199379311625000e+000	3.533299e+000
3.199422485259238e+000	3.638555e+000
3.199462439565905e+000	3.682870e+000
3.199515747485327e+000	3.658926e+000
3.199602100814320e+000	3.434990e+000
3.199739275127749e+000	2.689815e+000
3.199944110975184e+000	1.094782e+000
3.199968833613489e+000	8.628921e-001
3.200018278890099e+000	3.571663e-001
3.200052170242333e+000	8.443873e-003
3.200071639805674e+000	-1.923385e-001
3.200090451416012e+000	-3.858538e-001
3.200106689348774e+000	-5.520858e-001
3.200154292450219e+000	-1.031632e+000
3.200197497679627e+000	-1.450588e+000
3.200230823772611e+000	-1.758453e+000
3.200277507057138e+000	-2.160414e+000
3.200345254900005e+000	-2.663700e+000
3.200453580071042e+000	-3.318448e+000
3.200493766869556e+000	-3.500288e+000
3.200531601538526e+000	-3.615722e+000
3.200572198660704e+000	-3.695470e+000
3.200608813374513e+000	-3.721859e+000
3.200668380188394e+000	-3.671004e+000
3.200752727709114e+000	-3.422476e+000
3.200878375173652e+000	-2.702877e+000
3.201084340862943e+000	-1.011415e+000
3.201209369716116e+000	1.923083e-001
3.201328982538466e+000	1.367466e+000
3.201414355270543e+000	2.115798e+000
3.201527847837889e+000	2.979264e+000
3.201529029990062e+000	2.986465e+000
3.201565876562727e+000	3.194427e+000
3.201602723135393e+000	3.364930e+000
3.201639569708058e+000	3.497974e+000
3.201676416280723e+000	3.593559e+000
3.201713262853389e+000	3.651685e+000
3.201750109426054e+000	3.672352e+000
3.201786955998720e+000	3.655560e+000
3.201872380178133e+000	3.439283e+000
3.202008181382452e+000	2.712075e+000
3.202211423227079e+000	1.142889e+000
3.202240005910006e+000	8.760318e-001
3.202297171275859e+000	2.929296e-001
3.202351929878735e+000	-2.689145e-001
3.202375098589930e+000	-5.062703e-001
3.202398044464486e+000	-7.392105e-001
3.202445307483392e+000	-1.208716e+000
3.202470535439897e+000	-1.451226e+000
3.202498385713299e+000	-1.710620e+000
3.202530523732482e+000	-1.996536e+000
3.202570744409105e+000	-2.329820e+000
3.202623733610525e+000	-2.718371e+000
3.202699634818299e+000	-3.186955e+000
3.202747475362171e+000	-3.422324e+000
3.202782375128492e+000	-3.549307e+000
3.202823543259835e+000	-3.651567e+000
3.202868541251268e+000	-3.708672e+000
3.202919977077238e+000	-3.693140e+000
3.203003353175523e+000	-3.488142e+000
3.203136114266219e+000	-2.787701e+000
3.203335772566498e+000	-1.210061e+000
3.203462324036210e+000	-5.168594e-003
3.203584636114370e+000	1.202486e+000
3.203675775232992e+000	2.019501e+000
3.203782311935097e+000	2.860811e+000
3.203782315707391e+000	2.860835e+000
3.203782338341154e+000	2.860982e+000
3.203821221690237e+000	3.096929e+000
3.203860105039321e+000	3.292105e+000
3.203898988388404e+000	3.446510e+000
3.203937871737487e+000	3.560145e+000
3.203976755086571e+000	3.633010e+000
3.204015638435654e+000	3.665105e+000
3.204054521784737e+000	3.656429e+000
3.204136781593691e+000	3.464509e+000
3.204267878075874e+000	2.794865e+000
3.204465543142231e+000	1.317646e+000
3.204495264657323e+000	1.045783e+000
3.204554707687507e+000	4.487372e-001
3.204555396534305e+000	4.417478e-001
3.204556774227902e+000	4.276609e-001
3.204558342551688e+000	4.116190e-001
3.204559684150065e+000	3.978912e-001
3.204561013280849e+000	3.842863e-001
3.204562291727498e+000	3.711954e-001
3.204564412482697e+000	3.494708e-001
3.204566633748588e+000	3.267057e-001
3.204569924239533e+000	2.929630e-001
3.204576207390042e+000	2.284246e-001
3.204582490540551e+000	1.638941e-001
3.204588773691060e+000	9.937158e-002
3.204595056841569e+000	3.485698e-002
3.204601339992078e+000	-2.964970e-002
3.204607623142587e+000	-9.414845e-002
3.204613906293096e+000	-1.586393e-001
3.204652969252211e+000	-5.543401e-001
3.204731095170440e+000	-1.296390e+000
3.204887347006898e+000	-2.614339e+000
3.204958413518822e+000	-3.104141e+000
3.205009182887468e+000	-3.368760e+000
3.205046817908944e+000	-3.516642e+000
3.205086218624388e+000	-3.623498e+000
3.205137520115478e+000	-3.698837e+000
3.205186606726421e+000	-3.694453e+000
3.205266235918275e+000	-3.517716e+000
3.205393389001902e+000	-2.884820e+000
3.205586247042550e+000	-1.410639e+000
3.205720445632763e+000	-1.509159e-001
3.205855058984683e+000	1.174547e+000
3.205951350823584e+000	2.038414e+000
3.206055956962670e+000	2.815272e+000
3.206140149959116e+000	3.301785e+000
3.206179137844129e+000	3.466297e+000
3.206214416127700e+000	3.570954e+000
3.206248898874500e+000	3.640178e+000
3.206280799880250e+000	3.674513e+000
3.206313356277952e+000	3.679478e+000
3.206346438584255e+000	3.653667e+000
3.206382149380280e+000	3.590736e+000
3.206422331462357e+000	3.477364e+000
3.206469166314370e+000	3.289913e+000
3.206526908529088e+000	2.980742e+000
3.206603701116728e+000	2.450877e+000
3.206712467949051e+000	1.540490e+000
3.206807702200004e+000	6.485271e-001
3.206809373029866e+000	6.319433e-001
3.206812714689591e+000	5.980477e-001
3.206814954352743e+000	5.753089e-001
